Nameplate,Technology,Latitude,Longitude,Plant_ID,State
16,Natural Gas,41.590218,-93.619499,1084,IA
16,Natural Gas,41.590218,-93.619499,1084,IA
16,Natural Gas,41.590218,-93.619499,1084,IA
16,Natural Gas,41.590218,-93.619499,1084,IA
16,Natural Gas,41.590218,-93.619499,1084,IA
16,Natural Gas,41.590218,-93.619499,1084,IA
16,Natural Gas,41.590218,-93.619499,1084,IA
147,Coal,42.299794,-96.361707,1091,IA
349.2,Coal,42.299794,-96.361707,1091,IA
549.8,Coal,42.299794,-96.361707,1091,IA
18,Natural Gas,43.0563,-92.6932,1097,IA
18,Natural Gas,43.0563,-92.6932,1097,IA
212,Coal,40.7412,-91.116667,1104,IA
19.7,Natural Gas,40.7412,-91.116667,1104,IA
19.7,Natural Gas,40.7412,-91.116667,1104,IA
19.7,Natural Gas,40.7412,-91.116667,1104,IA
19.7,Natural Gas,40.7412,-91.116667,1104,IA
2,Other,40.7478,-92.873056,1105,IA
2,Other,40.7478,-92.873056,1105,IA
2,Other,40.7478,-92.873056,1105,IA
27,Other,40.7478,-92.873056,1105,IA
27,Other,40.7478,-92.873056,1105,IA
7.6,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
7.6,Hydroelectric,40.3965,-91.3719,1109,IA
7.6,Hydroelectric,40.3965,-91.3719,1109,IA
7.6,Hydroelectric,40.3965,-91.3719,1109,IA
7.6,Hydroelectric,40.3965,-91.3719,1109,IA
7.6,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
8.8,Hydroelectric,40.3965,-91.3719,1109,IA
3.2,Other,43.0733,-94.2392,1120,IA
4.1,Other,43.0733,-94.2392,1120,IA
4.4,Other,43.0733,-94.2392,1120,IA
4.4,Other,43.0733,-94.2392,1120,IA
1,Other,42.6733,-95.3039,1121,IA
1.1,Other,42.6733,-95.3039,1121,IA
37.5,Coal,42.0258,-93.6089,1122,IA
71.3,Coal,42.0258,-93.6089,1122,IA
0.2,Other,41.4444,-94.7689,1123,IA
0.3,Other,41.4444,-94.7689,1123,IA
0.2,Other,41.4444,-94.7689,1123,IA
0.2,Other,41.4444,-94.7689,1123,IA
2,Other,41.4444,-94.7689,1123,IA
5.3,Other,41.409,-95,1124,IA
10,Natural Gas,41.409,-95,1124,IA
0.3,Other,43.292628,-94.217075,1125,IA
0.6,Other,43.292628,-94.217075,1125,IA
1.8,Other,43.292628,-94.217075,1125,IA
1.8,Other,43.292628,-94.217075,1125,IA
0.6,Other,42.25,-90.4167,1126,IA
1.6,Other,42.25,-90.4167,1126,IA
1.8,Other,42.25,-90.4167,1126,IA
0.7,Other,42.25,-90.4167,1126,IA
0.9,Other,42.25,-90.4167,1126,IA
3,Other,42.25,-90.4167,1126,IA
2.8,Natural Gas,40.7031,-92.4253,1127,IA
0.3,Other,40.7031,-92.4253,1127,IA
2.7,Natural Gas,40.7031,-92.4253,1127,IA
0.3,Other,40.7031,-92.4253,1127,IA
0.9,Natural Gas,40.7031,-92.4253,1127,IA
1.5,Natural Gas,40.7031,-92.4253,1127,IA
2.3,Other,41.7278,-92.4479,1128,IA
0.7,Other,42.2275,-91.113739,1129,IA
2,Other,42.2275,-91.113739,1129,IA
1.8,Other,42.2275,-91.113739,1129,IA
0.7,Other,42.2275,-91.113739,1129,IA
19.6,Natural Gas,42.512,-92.476,1130,IA
23.8,Natural Gas,42.512,-92.476,1130,IA
16.5,Coal,42.5267,-92.4394,1131,IA
35,Natural Gas,42.5267,-92.4394,1131,IA
0.6,Other,42.2925,-91.5581,1132,IA
0.6,Other,42.2925,-91.5581,1132,IA
2,Other,42.2925,-91.5581,1132,IA
2.8,Other,40.974,-94.7669,1134,IA
2,Other,40.974,-94.7669,1134,IA
2,Other,40.974,-94.7669,1134,IA
1.8,Other,42.2525,-94.0581,1135,IA
1.6,Other,43.4028,-94.8433,1137,IA
3,Natural Gas,43.4028,-94.8433,1137,IA
4,Natural Gas,43.4028,-94.8433,1137,IA
4,Natural Gas,43.4028,-94.8433,1137,IA
3,Natural Gas,43.4028,-94.8433,1137,IA
1.2,Other,43.263235,-93.635383,1138,IA
2.7,Other,43.263235,-93.635383,1138,IA
3.5,Other,43.263235,-93.635383,1138,IA
6.3,Other,43.263235,-93.635383,1138,IA
0.7,Other,43.263235,-93.635383,1138,IA
7.6,Other,43.263235,-93.635383,1138,IA
2.5,Other,42.274514,-94.270195,1141,IA
0.5,Other,43.2397,-94.7498,1142,IA
1.1,Other,43.2397,-94.7498,1142,IA
2,Other,43.2397,-94.7498,1142,IA
1.7,Other,42.0296,-94.3699,1143,IA
1.3,Other,41.303889,-94.460556,1144,IA
1.8,Other,41.303889,-94.460556,1144,IA
3,Other,41.303889,-94.460556,1144,IA
2.2,Other,42.363094,-92.772322,1145,IA
3.5,Other,42.363094,-92.772322,1145,IA
3,Other,42.363094,-92.772322,1145,IA
1.7,Other,41.644542,-95.315283,1146,IA
1.7,Other,41.644542,-95.315283,1146,IA
4,Other,41.359491,-93.563268,1150,IA
5.1,Other,41.359491,-93.563268,1150,IA
20.6,Other,41.359491,-93.563268,1150,IA
20.3,Other,41.359491,-93.563268,1150,IA
2,Other,43.4301,-95.3153,1153,IA
2,Other,43.4301,-95.3153,1153,IA
3,Other,43.4172,-93.5322,1154,IA
1.3,Other,43.4172,-93.5322,1154,IA
0.9,Other,43.4172,-93.5322,1154,IA
5.7,Other,43.4172,-93.5322,1154,IA
7.6,Other,43.4172,-93.5322,1154,IA
2.8,Other,40.622,-93.9326,1155,IA
0.2,Other,40.622,-93.9326,1155,IA
0.3,Other,40.622,-93.9326,1155,IA
0.6,Other,40.622,-93.9326,1155,IA
1.1,Other,40.622,-93.9326,1155,IA
0.5,Other,40.622,-93.9326,1155,IA
2.5,Other,40.622,-93.9326,1155,IA
2.5,Other,40.622,-93.9326,1155,IA
1.8,Other,42.3194,-92.1967,1156,IA
1.8,Other,42.3194,-92.1967,1156,IA
1.8,Other,42.3194,-92.1967,1156,IA
0.8,Other,42.8486,-94.8506,1157,IA
0.8,Other,42.8486,-94.8506,1157,IA
2.5,Other,42.8486,-94.8506,1157,IA
2.5,Other,42.8486,-94.8506,1157,IA
2.5,Other,42.8486,-94.8506,1157,IA
0.3,Other,40.88,-94.5589,1158,IA
1.1,Other,40.88,-94.5589,1158,IA
0.9,Other,40.88,-94.5589,1158,IA
1.8,Other,40.88,-94.5589,1158,IA
0.2,Other,41.9067,-95.0347,1160,IA
0.2,Other,41.9067,-95.0347,1160,IA
0.6,Other,41.9067,-95.0347,1160,IA
2.3,Other,41.9067,-95.0347,1160,IA
2.3,Other,41.9067,-95.0347,1160,IA
2.3,Other,41.9067,-95.0347,1160,IA
3.1,Natural Gas,42.035556,-90.665,1162,IA
3.1,Natural Gas,42.035556,-90.665,1162,IA
2.1,Natural Gas,42.035556,-90.665,1162,IA
1.8,Other,42.035556,-90.665,1162,IA
1.7,Natural Gas,42.035556,-90.665,1162,IA
2.5,Natural Gas,42.035556,-90.665,1162,IA
6.5,Natural Gas,42.035556,-90.665,1162,IA
1.8,Other,42.035556,-90.665,1162,IA
1.8,Other,42.035556,-90.665,1162,IA
1.2,Other,43.023733,-91.174927,1163,IA
0.3,Other,43.023733,-91.174927,1163,IA
0.5,Other,43.023733,-91.174927,1163,IA
0.6,Other,43.326083,-95.148339,1164,IA
0.5,Other,43.326083,-95.148339,1164,IA
1.8,Other,43.326083,-95.148339,1164,IA
1.8,Other,43.326083,-95.148339,1164,IA
1.8,Other,43.326083,-95.148339,1164,IA
0.2,Other,41.586026,-92.5228,1165,IA
0.2,Other,41.586026,-92.5228,1165,IA
0.5,Other,41.586026,-92.5228,1165,IA
1.1,Other,41.586026,-92.5228,1165,IA
1.7,Natural Gas,41.586026,-92.5228,1165,IA
2.5,Natural Gas,41.586026,-92.5228,1165,IA
1.8,Other,41.586026,-92.5228,1165,IA
1.8,Other,41.586026,-92.5228,1165,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
2,Other,40.9742,-91.5622,1166,IA
25,Coal,41.3917,-91.0569,1167,IA
75,Coal,41.3917,-91.0569,1167,IA
18,Coal,41.3917,-91.0569,1167,IA
175.5,Coal,41.3917,-91.0569,1167,IA
3.5,Natural Gas,43.0689,-92.3201,1168,IA
6.2,Natural Gas,43.0689,-92.3201,1168,IA
6.2,Natural Gas,43.0689,-92.3201,1168,IA
5.3,Other,43.0689,-92.3201,1168,IA
5.3,Other,43.0689,-92.3201,1168,IA
0.4,Other,42.0372,-94.0462,1169,IA
1,Other,42.0372,-94.0462,1169,IA
2.5,Other,42.0372,-94.0462,1169,IA
3.2,Natural Gas,43.279722,-92.810556,1172,IA
6.2,Other,43.279722,-92.810556,1172,IA
3.6,Other,43.279722,-92.810556,1172,IA
3.6,Other,43.279722,-92.810556,1172,IA
1.6,Wind,43.279722,-92.810556,1172,IA
1,Hydroelectric,41.016346,-92.414873,1173,IA
1.2,Hydroelectric,41.016346,-92.414873,1173,IA
1,Hydroelectric,41.016346,-92.414873,1173,IA
0.7,Other,42.0661,-90.3911,1176,IA
0.7,Other,42.0661,-90.3911,1176,IA
1.8,Natural Gas,42.0661,-90.3911,1176,IA
0.6,Other,43.08713,-95.62596,1177,IA
1.1,Other,43.08713,-95.62596,1177,IA
0.4,Other,43.053,-92.959722,1180,IA
0.9,Other,43.053,-92.959722,1180,IA
1.6,Other,43.053,-92.959722,1180,IA
2.5,Other,43.429444,-96.169166,1181,IA
2,Other,43.405,-95.7261,1184,IA
1.2,Other,43.405,-95.7261,1184,IA
2,Other,43.405,-95.7261,1184,IA
23.8,Other,43.144585,-95.144257,1186,IA
0.6,Other,42.01667,-93.16333,1187,IA
0.6,Other,42.01667,-93.16333,1187,IA
1.3,Other,42.01667,-93.16333,1187,IA
1.3,Other,42.01667,-93.16333,1187,IA
2.5,Natural Gas,42.01667,-93.16333,1187,IA
1.3,Other,42.186076,-93.600479,1188,IA
2,Other,42.186076,-93.600479,1188,IA
3.5,Other,42.186076,-93.600479,1188,IA
3.1,Other,42.186076,-93.600479,1188,IA
2,Other,42.186076,-93.600479,1188,IA
2,Other,42.186076,-93.600479,1188,IA
0.6,Other,41.503889,-94.3172,1190,IA
1.1,Other,41.503889,-94.3172,1190,IA
1.1,Other,41.503889,-94.3172,1190,IA
2.6,Other,42.8464,-92.0978,1191,IA
1.2,Other,42.8464,-92.0978,1191,IA
1.8,Other,42.8464,-92.0978,1191,IA
1.1,Other,42.1926,-92.4636,1192,IA
1.1,Other,42.1926,-92.4636,1192,IA
0.6,Other,42.1926,-92.4636,1192,IA
1.3,Other,42.1926,-92.4636,1192,IA
2,Other,40.9556,-94.9758,1193,IA
2,Other,40.9556,-94.9758,1193,IA
1.3,Other,42.1697,-92.0222,1194,IA
0.8,Other,42.1697,-92.0222,1194,IA
0.6,Other,42.1697,-92.0222,1194,IA
2.5,Other,42.1697,-92.0222,1194,IA
3.7,Other,42.1697,-92.0222,1194,IA
5.6,Other,42.1697,-92.0222,1194,IA
3,Other,42.1697,-92.0222,1194,IA
21.3,Other,42.471022,-93.81499,1198,IA
1.1,Other,42.961151,-94.445574,1199,IA
0.9,Other,42.961151,-94.445574,1199,IA
2.2,Other,42.961151,-94.445574,1199,IA
2.5,Other,42.961151,-94.445574,1199,IA
2.5,Other,41.569128,-91.26405,1200,IA
3,Other,41.569128,-91.26405,1200,IA
5.5,Other,41.569128,-91.26405,1200,IA
5.5,Other,41.569128,-91.26405,1200,IA
1.1,Other,43.064444,-94.421944,1201,IA
1.6,Other,41.587748,-91.019456,1202,IA
1.6,Other,41.587748,-91.019456,1202,IA
1.6,Other,41.587748,-91.019456,1202,IA
2.2,Other,41.587748,-91.019456,1202,IA
2.2,Other,41.587748,-91.019456,1202,IA
1.5,Other,41.3215,-94.0219,1203,IA
1.7,Other,41.3215,-94.0219,1203,IA
4.4,Other,41.3215,-94.0219,1203,IA
2,Other,41.3215,-94.0219,1203,IA
2,Other,41.3215,-94.0219,1203,IA
2,Other,41.3215,-94.0219,1203,IA
7.5,Natural Gas,41.1136,-94.3472,1206,IA
7.5,Natural Gas,41.1136,-94.3472,1206,IA
7.5,Natural Gas,41.1136,-94.3472,1206,IA
27,Natural Gas,41.1136,-94.3472,1206,IA
35.3,Natural Gas,41.1136,-94.3472,1206,IA
37.5,Coal,43.1606,-95.2569,1217,IA
81.6,Natural Gas,43.1606,-95.2569,1217,IA
2,Other,39.7581,-101.5319,1224,KS
2,Other,39.7581,-101.5319,1224,KS
16,Natural Gas,39.403001,-101.038202,1225,KS
50,Natural Gas,37.1611,-100.7619,1230,KS
15,Natural Gas,37.1611,-100.7619,1230,KS
149,Natural Gas,37.7328,-99.9497,1233,KS
81.6,Natural Gas,38.41,-98.8689,1235,KS
16.3,Natural Gas,37.072616,-94.698704,1239,KS
16.3,Natural Gas,37.072616,-94.698704,1239,KS
148.8,Natural Gas,37.072616,-94.698704,1239,KS
37.5,Coal,37.072616,-94.698704,1239,KS
50,Coal,37.072616,-94.698704,1239,KS
12.5,Natural Gas,37.072616,-94.698704,1239,KS
136,Natural Gas,37.7903,-97.521667,1240,KS
390,Natural Gas,37.7903,-97.521667,1240,KS
2.9,Other,37.7903,-97.521667,1240,KS
98.3,Natural Gas,37.7903,-97.521667,1240,KS
98.3,Natural Gas,37.7903,-97.521667,1240,KS
178.5,Natural Gas,37.7903,-97.521667,1240,KS
893,Coal,38.3481,-94.6456,1241,KS
685,Coal,38.3481,-94.6456,1241,KS
46,Natural Gas,37.5967,-97.413611,1242,KS
75,Natural Gas,37.5967,-97.413611,1242,KS
114,Natural Gas,37.5967,-97.413611,1242,KS
114,Natural Gas,37.5967,-97.413611,1242,KS
71,Natural Gas,38.0906,-97.874722,1248,KS
71,Natural Gas,38.0906,-97.874722,1248,KS
71,Natural Gas,38.0906,-97.874722,1248,KS
86,Other,38.0906,-97.874722,1248,KS
2.7,Other,38.0906,-97.874722,1248,KS
172,Natural Gas,38.0906,-97.874722,1248,KS
49,Coal,39.0072,-95.269167,1250,KS
114,Coal,39.0072,-95.269167,1250,KS
403,Coal,39.0072,-95.269167,1250,KS
82,Coal,39.0539,-95.568889,1252,KS
150,Coal,39.0539,-95.568889,1252,KS
4.1,Natural Gas,37.1517,-98.0311,1258,KS
3,Natural Gas,37.1517,-98.0311,1258,KS
4,Natural Gas,37.1517,-98.0311,1258,KS
0.6,Natural Gas,37.193787,-99.763073,1259,KS
0.9,Natural Gas,37.193787,-99.763073,1259,KS
1.2,Other,37.193787,-99.763073,1259,KS
1.2,Other,37.193787,-99.763073,1259,KS
0.9,Other,37.193787,-99.763073,1259,KS
1.1,Natural Gas,37.678454,-96.97193,1261,KS
0.3,Other,37.678454,-96.97193,1261,KS
1,Natural Gas,37.678454,-96.97193,1261,KS
0.7,Other,37.678454,-96.97193,1261,KS
2.2,Natural Gas,37.678454,-96.97193,1261,KS
2.2,Natural Gas,37.678454,-96.97193,1261,KS
2,Natural Gas,37.678454,-96.97193,1261,KS
1.1,Other,38.7897,-95.205,1262,KS
2,Other,38.7897,-95.205,1262,KS
1.1,Other,38.7897,-95.205,1262,KS
1.1,Other,38.7897,-95.205,1262,KS
1,Other,39.8081,-97.6505,1263,KS
1.7,Other,39.8081,-97.6505,1263,KS
3.7,Other,39.8081,-97.6505,1263,KS
5.1,Other,39.8081,-97.6505,1263,KS
2.8,Other,39.8081,-97.6505,1263,KS
1.5,Other,39.4578,-98.1122,1264,KS
1.5,Other,39.4578,-98.1122,1264,KS
2,Other,39.4578,-98.1122,1264,KS
3.5,Other,39.4578,-98.1122,1264,KS
0.7,Other,39.4578,-98.1122,1264,KS
4.1,Other,39.4578,-98.1122,1264,KS
6,Other,39.4578,-98.1122,1264,KS
1.1,Natural Gas,38.7633,-95.8528,1265,KS
0.9,Natural Gas,38.7633,-95.8528,1265,KS
1.1,Natural Gas,38.7633,-95.8528,1265,KS
0.9,Natural Gas,38.7633,-95.8528,1265,KS
2,Other,38.1134,-95.4458,1266,KS
1.3,Natural Gas,38.1134,-95.4458,1266,KS
2.3,Natural Gas,38.1134,-95.4458,1266,KS
1,Natural Gas,38.1134,-95.4458,1266,KS
4.8,Natural Gas,38.1134,-95.4458,1266,KS
60,Natural Gas,37.6953,-95.4586,1268,KS
2,Natural Gas,37.6953,-95.4586,1268,KS
2,Natural Gas,37.6953,-95.4586,1268,KS
3,Natural Gas,39.373966,-97.127211,1270,KS
5,Natural Gas,39.373966,-97.127211,1270,KS
0.9,Natural Gas,39.373966,-97.127211,1270,KS
2.1,Natural Gas,39.373966,-97.127211,1270,KS
5.1,Natural Gas,39.373966,-97.127211,1270,KS
3.5,Natural Gas,39.373966,-97.127211,1270,KS
3.5,Natural Gas,39.373966,-97.127211,1270,KS
6.8,Natural Gas,39.373966,-97.127211,1270,KS
2,Other,37.037344,-95.612689,1271,KS
2,Other,37.037344,-95.612689,1271,KS
18.7,Natural Gas,37.037344,-95.612689,1271,KS
40,Natural Gas,37.037344,-95.612689,1271,KS
2.5,Other,39.394414,-101.058372,1272,KS
1.7,Other,39.394414,-101.058372,1272,KS
1.3,Other,39.394414,-101.058372,1272,KS
4.5,Other,39.394414,-101.058372,1272,KS
4.5,Other,39.394414,-101.058372,1272,KS
2.7,Other,39.394414,-101.058372,1272,KS
2.1,Other,38.355556,-98.5806,1274,KS
1.4,Other,38.355556,-98.5806,1274,KS
0.6,Other,38.355556,-98.5806,1274,KS
1.1,Other,38.355556,-98.5806,1274,KS
3.3,Other,38.355556,-98.5806,1274,KS
1,Other,37.56681,-95.237499,1276,KS
1.1,Other,37.56681,-95.237499,1276,KS
1.1,Other,37.56681,-95.237499,1276,KS
1.1,Other,37.56681,-95.237499,1276,KS
1.5,Other,38.2858,-95.2594,1278,KS
0.4,Other,38.2858,-95.2594,1278,KS
1.5,Other,38.2858,-95.2594,1278,KS
0.9,Other,38.2858,-95.2594,1278,KS
2.5,Other,38.2858,-95.2594,1278,KS
2.4,Other,38.2858,-95.2594,1278,KS
2.5,Other,38.2858,-95.2594,1278,KS
1.4,Natural Gas,37.507709,-94.839318,1279,KS
2.2,Natural Gas,37.507709,-94.839318,1279,KS
3.5,Natural Gas,37.507709,-94.839318,1279,KS
3.7,Natural Gas,37.507709,-94.839318,1279,KS
2,Natural Gas,39.341622,-101.705188,1280,KS
4.3,Natural Gas,39.341622,-101.705188,1280,KS
1,Natural Gas,39.341622,-101.705188,1280,KS
1.3,Natural Gas,39.341622,-101.705188,1280,KS
0.7,Other,39.341622,-101.705188,1280,KS
2.2,Natural Gas,39.341622,-101.705188,1280,KS
2.2,Natural Gas,39.341622,-101.705188,1280,KS
5,Natural Gas,39.341622,-101.705188,1280,KS
1.6,Other,38.6728,-96.9411,1283,KS
1.3,Natural Gas,39.3781,-99.8239,1285,KS
1.3,Natural Gas,39.3781,-99.8239,1285,KS
0.6,Natural Gas,39.3781,-99.8239,1285,KS
1.1,Natural Gas,39.3781,-99.8239,1285,KS
1.3,Natural Gas,39.3781,-99.8239,1285,KS
1.3,Natural Gas,39.3781,-99.8239,1285,KS
1,Other,38.5275,-98.7758,1286,KS
2,Natural Gas,38.5275,-98.7758,1286,KS
4,Natural Gas,38.5275,-98.7758,1286,KS
7,Natural Gas,38.5275,-98.7758,1286,KS
2,Other,39.4735,-95.73155,1287,KS
2.4,Other,39.4735,-95.73155,1287,KS
3.1,Natural Gas,39.4735,-95.73155,1287,KS
3.1,Natural Gas,39.4735,-95.73155,1287,KS
1.8,Other,39.4735,-95.73155,1287,KS
2.8,Other,39.4735,-95.73155,1287,KS
4.3,Other,39.4735,-95.73155,1287,KS
2,Other,39.4735,-95.73155,1287,KS
4.3,Other,37.175,-101.3458,1289,KS
2.5,Other,37.175,-101.3458,1289,KS
3,Other,37.175,-101.3458,1289,KS
0.8,Natural Gas,37.175,-101.3458,1289,KS
2.3,Other,37.175,-101.3458,1289,KS
2,Other,37.175,-101.3458,1289,KS
4.3,Other,37.175,-101.3458,1289,KS
5,Natural Gas,37.923076,-95.425572,1291,KS
2.7,Other,37.923076,-95.425572,1291,KS
5,Natural Gas,37.923076,-95.425572,1291,KS
2.7,Other,37.923076,-95.425572,1291,KS
2.7,Other,37.923076,-95.425572,1291,KS
2.7,Other,37.923076,-95.425572,1291,KS
2.7,Other,37.923076,-95.425572,1291,KS
1,Other,38.0853,-99.8989,1292,KS
0.4,Other,38.0853,-99.8989,1292,KS
1.5,Other,38.0853,-99.8989,1292,KS
1.2,Other,38.0853,-99.8989,1292,KS
0.9,Other,38.0853,-99.8989,1292,KS
50.1,Natural Gas,39.0867,-94.651389,1294,KS
50.1,Natural Gas,39.0867,-94.651389,1294,KS
65.5,Natural Gas,39.0867,-94.651389,1294,KS
17.9,Natural Gas,39.1492,-94.6381,1295,KS
65.7,Other,39.1492,-94.6381,1295,KS
65.7,Other,39.1492,-94.6381,1295,KS
81.6,Coal,39.1492,-94.6381,1295,KS
157.5,Coal,39.1492,-94.6381,1295,KS
2.2,Natural Gas,37.38311,-98.070364,1296,KS
2.2,Natural Gas,37.38311,-98.070364,1296,KS
3.5,Natural Gas,37.38311,-98.070364,1296,KS
2.4,Natural Gas,37.38311,-98.070364,1296,KS
2.5,Natural Gas,37.38311,-98.070364,1296,KS
6.3,Natural Gas,37.38311,-98.070364,1296,KS
1.1,Other,38.531667,-99.308333,1297,KS
1.1,Other,38.531667,-99.308333,1297,KS
1.5,Other,38.531667,-99.308333,1297,KS
1.8,Other,38.531667,-99.308333,1297,KS
2,Other,38.179722,-99.1125,1299,KS
2,Other,38.179722,-99.1125,1299,KS
2,Other,38.179722,-99.1125,1299,KS
2,Other,38.179722,-99.1125,1299,KS
2,Other,38.179722,-99.1125,1299,KS
6.4,Other,38.179722,-99.1125,1299,KS
1.3,Natural Gas,39.0408,-98.1472,1300,KS
1.3,Natural Gas,39.0408,-98.1472,1300,KS
0.7,Natural Gas,39.0408,-98.1472,1300,KS
1.3,Natural Gas,39.0408,-98.1472,1300,KS
2.5,Natural Gas,39.0408,-98.1472,1300,KS
3.5,Natural Gas,39.0408,-98.1472,1300,KS
72.4,Natural Gas,38.363411,-97.68335,1305,KS
71.2,Other,38.363411,-97.68335,1305,KS
71.2,Natural Gas,38.363411,-97.68335,1305,KS
0.9,Natural Gas,37.225,-100.3261,1306,KS
1.1,Natural Gas,37.225,-100.3261,1306,KS
1.4,Natural Gas,37.225,-100.3261,1306,KS
2.1,Other,37.225,-100.3261,1306,KS
2.7,Natural Gas,37.225,-100.3261,1306,KS
1.3,Natural Gas,39.1194,-97.7086,1307,KS
0.7,Natural Gas,39.1194,-97.7086,1307,KS
2.1,Natural Gas,39.1194,-97.7086,1307,KS
3,Natural Gas,39.1194,-97.7086,1307,KS
2,Other,39.1194,-97.7086,1307,KS
0.3,Other,37.472448,-97.246749,1308,KS
0.3,Other,37.472448,-97.246749,1308,KS
1.3,Natural Gas,37.472448,-97.246749,1308,KS
1.3,Natural Gas,37.472448,-97.246749,1308,KS
0.8,Other,37.472448,-97.246749,1308,KS
2,Natural Gas,37.472448,-97.246749,1308,KS
0.6,Other,37.472448,-97.246749,1308,KS
0.6,Other,37.472448,-97.246749,1308,KS
1.1,Natural Gas,39.8217,-100.5289,1312,KS
0.8,Natural Gas,39.8217,-100.5289,1312,KS
1.5,Natural Gas,39.8217,-100.5289,1312,KS
2,Natural Gas,39.8217,-100.5289,1312,KS
1.5,Natural Gas,39.8217,-100.5289,1312,KS
1.1,Natural Gas,38.6406,-95.8186,1313,KS
0.8,Other,38.6406,-95.8186,1313,KS
1.2,Natural Gas,38.6406,-95.8186,1313,KS
2,Natural Gas,38.6406,-95.8186,1313,KS
2,Natural Gas,38.6406,-95.8186,1313,KS
1.7,Natural Gas,38.6406,-95.8186,1313,KS
0.8,Other,38.6406,-95.8186,1313,KS
2,Natural Gas,38.6406,-95.8186,1313,KS
1.1,Natural Gas,38.6406,-95.8186,1313,KS
2.3,Other,38.5042,-94.9775,1314,KS
1.2,Other,38.5042,-94.9775,1314,KS
3.1,Other,38.5042,-94.9775,1314,KS
2.3,Other,39.441979,-98.690296,1315,KS
2,Other,39.441979,-98.690296,1315,KS
1.1,Other,39.441979,-98.690296,1315,KS
0.5,Natural Gas,39.441979,-98.690296,1315,KS
0.5,Natural Gas,39.441979,-98.690296,1315,KS
0.7,Natural Gas,39.441979,-98.690296,1315,KS
11.5,Natural Gas,38.615579,-95.279742,1316,KS
3.7,Natural Gas,38.615579,-95.279742,1316,KS
3.5,Natural Gas,38.615579,-95.279742,1316,KS
6,Natural Gas,38.615579,-95.279742,1316,KS
6,Natural Gas,38.615579,-95.279742,1316,KS
14,Natural Gas,37.6359,-98.7433,1317,KS
1.5,Other,37.6359,-98.7433,1317,KS
3.6,Natural Gas,38.893333,-98.856944,1319,KS
3.6,Natural Gas,38.893333,-98.856944,1319,KS
3.5,Natural Gas,38.893333,-98.856944,1319,KS
2.5,Other,38.893333,-98.856944,1319,KS
2.5,Other,38.893333,-98.856944,1319,KS
3,Other,39.904922,-95.803367,1320,KS
4.4,Natural Gas,39.904922,-95.803367,1320,KS
1.5,Other,39.904922,-95.803367,1320,KS
0.8,Other,39.904922,-95.803367,1320,KS
1,Other,39.904922,-95.803367,1320,KS
1.4,Other,39.904922,-95.803367,1320,KS
1.4,Other,39.904922,-95.803367,1320,KS
2.2,Other,39.904922,-95.803367,1320,KS
2.5,Other,39.904922,-95.803367,1320,KS
2.5,Other,39.904922,-95.803367,1320,KS
1.1,Other,39.904922,-95.803367,1320,KS
1.5,Other,39.7736,-101.8122,1321,KS
0.8,Other,39.7736,-101.8122,1321,KS
2.7,Other,39.7736,-101.8122,1321,KS
0.9,Other,39.7736,-101.8122,1321,KS
1.3,Other,38.0083,-98.7633,1322,KS
1.7,Other,38.0083,-98.7633,1322,KS
2,Other,38.0083,-98.7633,1322,KS
1,Natural Gas,38.8917,-101.7481,1324,KS
1,Natural Gas,38.8917,-101.7481,1324,KS
0.4,Natural Gas,38.8917,-101.7481,1324,KS
0.6,Natural Gas,38.8917,-101.7481,1324,KS
0.9,Other,37.9553,-98.5928,1325,KS
0.8,Other,37.9553,-98.5928,1325,KS
1.4,Other,37.9553,-98.5928,1325,KS
1.1,Other,37.9553,-98.5928,1325,KS
1.5,Other,38.2025,-98.1986,1326,KS
0.5,Other,38.2025,-98.1986,1326,KS
3,Other,38.2025,-98.1986,1326,KS
1.1,Other,38.2025,-98.1986,1326,KS
1.4,Other,38.2025,-98.1986,1326,KS
1.4,Other,38.2025,-98.1986,1326,KS
1.4,Other,38.2025,-98.1986,1326,KS
1.1,Natural Gas,39.3772,-99.2947,1327,KS
1.1,Natural Gas,39.3772,-99.2947,1327,KS
2,Natural Gas,39.3772,-99.2947,1327,KS
0.5,Natural Gas,39.3772,-99.2947,1327,KS
1.3,Natural Gas,39.3772,-99.2947,1327,KS
1.3,Natural Gas,39.1992,-96.3086,1328,KS
